timestamp_utc,packet_index,mode,selected_icao,status,icao_result,encrypt_or_select_ms,packet_build_ms,send_ms,total_packet_ms,packet_hex
2026-04-18T09:53:27.540Z,167,u,A58B4D,PLAIN,A58B4D,0.004440,0.052228,0.085269,0.170056,8EA58B4D4109CA7D7BE39D546F26
2026-04-18T09:53:27.640Z,168,u,C0FFEE,PLAIN,C0FFEE,0.003982,0.051135,0.096276,0.178540,8BC0FFEE3835F8B28D5880229775
2026-04-18T09:53:27.740Z,169,u,A58B4D,PLAIN,A58B4D,0.004543,0.052274,0.086653,0.178639,8FA58B4D4A33831E2398A3BCA6BD
2026-04-18T09:53:27.841Z,170,u,7C1D2E,PLAIN,7C1D2E,0.005056,0.051132,0.080090,0.164183,8E7C1D2E501573531427260FD00B
2026-04-18T09:53:27.941Z,171,u,A1B2C3,PLAIN,A1B2C3,0.004249,0.052962,0.085985,0.169873,8EA1B2C3104B208A9820B62CA6C5
2026-04-18T09:53:28.042Z,172,u,A1B2C3,PLAIN,A1B2C3,0.004340,0.057487,0.093413,0.184814,8DA1B2C3C7E1F1462B1F263B8333
2026-04-18T09:53:28.142Z,173,u,A58B4D,PLAIN,A58B4D,0.004115,0.055202,0.087734,0.181631,8AA58B4DED7D94517346EA3A57A2
2026-04-18T09:53:28.243Z,174,u,45AB3C,PLAIN,45AB3C,0.004382,0.057179,0.092137,0.217832,8B45AB3C6FFFBD933468157BF1CF
2026-04-18T09:53:28.343Z,175,u,7C1D2E,PLAIN,7C1D2E,0.004327,0.069524,0.100262,0.206527,8D7C1D2EAE90D529E0E03ED04C10
2026-04-18T09:53:28.444Z,176,u,A58B4D,PLAIN,A58B4D,0.004264,0.082105,0.093196,0.210154,8AA58B4D972EA1EEC46862EAEA36
2026-04-18T09:53:28.544Z,177,u,45AB3C,PLAIN,45AB3C,0.004257,0.055450,0.092335,0.181001,8845AB3CD4CE315DA83541A68637
2026-04-18T09:53:28.645Z,178,u,7C1D2E,PLAIN,7C1D2E,0.004492,0.081975,0.097235,0.212131,897C1D2E8120DD68A327829ABAA7
2026-04-18T09:53:28.745Z,179,u,A1B2C3,PLAIN,A1B2C3,0.003690,0.053401,0.086316,0.170983,88A1B2C313D6589175BD970A7399
2026-04-18T09:53:28.846Z,180,u,45AB3C,PLAIN,45AB3C,0.003953,0.119874,0.092915,0.244044,8E45AB3C84CA40AF0C180825826B
2026-04-18T09:53:28.946Z,181,u,45AB3C,PLAIN,45AB3C,0.004282,0.055017,0.080456,0.169401,8D45AB3C5A37E3472A9B11E59FCE
2026-04-18T09:53:29.047Z,182,u,45AB3C,PLAIN,45AB3C,0.004442,0.055105,0.100334,0.209094,8F45AB3C9EB96975E66791B99AE2
2026-04-18T09:53:29.147Z,183,u,7C1D2E,PLAIN,7C1D2E,0.003854,0.055092,0.085147,0.179143,8F7C1D2E3516ED761E0CE5258F75
2026-04-18T09:53:29.248Z,184,u,C0FFEE,PLAIN,C0FFEE,0.013502,0.102091,0.092595,0.237577,8CC0FFEE9C2189108EC038C83CBA
2026-04-18T09:53:29.348Z,185,u,A1B2C3,PLAIN,A1B2C3,0.004468,0.052079,0.085559,0.177740,89A1B2C39F47741891A8BD2ADA7B
2026-04-18T09:53:29.449Z,186,u,A58B4D,PLAIN,A58B4D,0.003896,0.062962,0.107539,0.201097,8EA58B4D53E4DD125197ECD09559
2026-04-18T09:53:29.549Z,187,u,7C1D2E,PLAIN,7C1D2E,0.004106,0.050941,0.104667,0.195636,8F7C1D2E71FF6E974704AA7B0AE3
2026-04-18T09:53:29.650Z,188,u,A1B2C3,PLAIN,A1B2C3,0.004300,0.055224,0.121199,0.210651,8CA1B2C314E57590E7FA5546F919
2026-04-18T09:53:29.750Z,189,u,A1B2C3,PLAIN,A1B2C3,0.003988,0.052877,0.085913,0.169059,8EA1B2C3EFD280F0F95B576E8F0E
2026-04-18T09:53:29.851Z,190,u,A58B4D,PLAIN,A58B4D,0.004284,0.053069,0.108616,0.210467,8DA58B4DC4E7BE7421DD4C0ACFCF
2026-04-18T09:53:29.951Z,191,u,A1B2C3,PLAIN,A1B2C3,0.003991,0.052324,0.084056,0.167269,8CA1B2C3F7B5DFB1BE56871F2367
2026-04-18T09:53:30.052Z,192,u,A58B4D,PLAIN,A58B4D,0.004515,0.055684,0.086480,0.186000,89A58B4D7FAE4E5A6CAD6E120FCE
2026-04-18T09:53:30.152Z,193,u,C0FFEE,PLAIN,C0FFEE,0.004314,0.057991,0.122650,0.214424,8BC0FFEE2965D8A8950515C78A7C
2026-04-18T09:53:30.252Z,194,u,A58B4D,PLAIN,A58B4D,0.004559,0.056322,0.115311,0.214751,8DA58B4D60ACEF6146BFBADCECA1
2026-04-18T09:53:30.353Z,195,u,A1B2C3,PLAIN,A1B2C3,0.004401,0.052379,0.084997,0.185006,8EA1B2C38AE1E66BC6719CBA28B5
2026-04-18T09:53:30.453Z,196,u,A58B4D,PLAIN,A58B4D,0.004038,0.051281,0.083965,0.173667,88A58B4DAFB163F3C388BA911F80
2026-04-18T09:53:30.554Z,197,u,A1B2C3,PLAIN,A1B2C3,0.004542,0.074605,0.088164,0.219079,88A1B2C3D7E91454EED226D878CF
2026-04-18T09:53:30.654Z,198,u,7C1D2E,PLAIN,7C1D2E,0.004401,0.056260,0.088719,0.188059,8D7C1D2EFFD06E0F516DA0C42623
2026-04-18T09:53:30.755Z,199,u,C0FFEE,PLAIN,C0FFEE,0.004738,0.083244,0.100698,0.225551,8DC0FFEE5212AC4A6B5A3470E483
2026-04-18T09:53:30.855Z,200,u,A58B4D,PLAIN,A58B4D,0.004137,0.066031,0.088591,0.188060,89A58B4DE0791AD8D9DFCA5534EF
2026-04-18T09:53:30.955Z,201,u,7C1D2E,PLAIN,7C1D2E,0.003828,0.051999,0.082097,0.164956,897C1D2E7A38C7C0627E307F16D1
2026-04-18T09:53:31.056Z,202,u,7C1D2E,PLAIN,7C1D2E,0.003989,0.053198,0.084753,0.168452,897C1D2EA91A94D84F2EC3BF37A1
2026-04-18T09:53:31.156Z,203,u,A1B2C3,PLAIN,A1B2C3,0.004144,0.057132,0.088525,0.178904,8EA1B2C379705C612D1DA29D527C
2026-04-18T09:53:31.257Z,204,u,C0FFEE,PLAIN,C0FFEE,0.004585,0.071363,0.092676,0.206860,88C0FFEE938C656D30C466F48FE0
2026-04-18T09:53:31.357Z,205,u,45AB3C,PLAIN,45AB3C,0.004234,0.056928,0.098677,0.187765,8945AB3CCD55D51216BBF962AF25
2026-04-18T09:53:31.458Z,206,u,7C1D2E,PLAIN,7C1D2E,0.004356,0.054480,0.084393,0.178490,8A7C1D2E84B6C31FBAAE52D60719
2026-04-18T09:53:31.558Z,207,u,45AB3C,PLAIN,45AB3C,0.003914,0.051440,0.083804,0.166198,8C45AB3C805CB825932102DF41DA
2026-04-18T09:53:31.658Z,208,u,7C1D2E,PLAIN,7C1D2E,0.004187,0.055067,0.089951,0.186742,8C7C1D2E5CC21031656F1C42D6D0
2026-04-18T09:53:31.759Z,209,u,A58B4D,PLAIN,A58B4D,0.003939,0.071119,0.084501,0.186666,89A58B4DE92398C77C016943F4F2
2026-04-18T09:53:31.859Z,210,u,7C1D2E,PLAIN,7C1D2E,0.004054,0.053571,0.084844,0.177711,8C7C1D2E9FC1588973AB0BCA67F7
2026-04-18T09:53:31.960Z,211,u,7C1D2E,PLAIN,7C1D2E,0.004074,0.052847,0.082715,0.175694,887C1D2EF4ACFA13FE30EBA7416E
2026-04-18T09:53:32.060Z,212,u,C0FFEE,PLAIN,C0FFEE,0.003780,0.061101,0.085317,0.177440,8FC0FFEECE76433B9692F7252C54
2026-04-18T09:53:32.161Z,213,u,A1B2C3,PLAIN,A1B2C3,0.004121,0.077327,0.086741,0.194406,8EA1B2C3AF794307C51FDB17AF20
2026-04-18T09:53:32.261Z,214,u,A1B2C3,PLAIN,A1B2C3,0.004208,0.051410,0.093553,0.175264,8CA1B2C3BFBF077FFB8D8661291D
2026-04-18T09:53:32.362Z,215,u,45AB3C,PLAIN,45AB3C,0.003892,0.059647,0.106757,0.197492,8945AB3C6E587F6CAF835BDB8163
2026-04-18T09:53:32.462Z,216,u,7C1D2E,PLAIN,7C1D2E,0.004257,0.052620,0.084914,0.168485,8B7C1D2E253180BCC810E72CE57F
2026-04-18T09:53:32.563Z,217,u,7C1D2E,PLAIN,7C1D2E,0.004412,0.064997,0.110369,0.206721,8E7C1D2EC5774B56547162F0D2D3
2026-04-18T09:53:32.663Z,218,u,A1B2C3,PLAIN,A1B2C3,0.004002,0.055746,0.119325,0.206953,8CA1B2C33B018AAE3A7BCE7A1EB1
2026-04-18T09:53:32.764Z,219,u,A58B4D,PLAIN,A58B4D,0.003922,0.052577,0.108889,0.192821,8BA58B4DC1B7914DF1CF7C6AECE3
2026-04-18T09:53:32.864Z,220,u,C0FFEE,PLAIN,C0FFEE,0.004679,0.089968,0.089493,0.216150,8BC0FFEEB465F5792272BA6925E9
2026-04-18T09:53:32.964Z,221,u,C0FFEE,PLAIN,C0FFEE,0.003901,0.051173,0.082651,0.164358,8CC0FFEE3150546AAAF820773CF7
2026-04-18T09:53:33.065Z,222,u,A1B2C3,PLAIN,A1B2C3,0.004099,0.052936,0.084699,0.170256,8DA1B2C366CCE45E731C050EB62B
2026-04-18T09:53:33.165Z,223,u,C0FFEE,PLAIN,C0FFEE,0.004364,0.064589,0.089507,0.184549,8EC0FFEE4AA5074CE09D019181B9
2026-04-18T09:53:33.266Z,224,u,A58B4D,PLAIN,A58B4D,0.004855,0.054567,0.083791,0.174427,89A58B4D5D4E8D73D7A12732D4CB
2026-04-18T09:53:33.366Z,225,u,45AB3C,PLAIN,45AB3C,0.005889,0.083035,0.101742,0.223760,8945AB3CE1F6DE9B10D428C8B114
2026-04-18T09:53:33.467Z,226,u,C0FFEE,PLAIN,C0FFEE,0.004711,0.056091,0.083655,0.176058,88C0FFEEA6B46933AD53616F4844
2026-04-18T09:53:33.567Z,227,u,45AB3C,PLAIN,45AB3C,0.004243,0.052950,0.074591,0.166929,8F45AB3CB54DE23F9BA2D4CF30ED
2026-04-18T09:53:33.667Z,228,u,7C1D2E,PLAIN,7C1D2E,0.003824,0.052430,0.083032,0.166440,8A7C1D2EDA0BCA0FBAB6C89665E5
2026-04-18T09:53:33.768Z,229,u,C0FFEE,PLAIN,C0FFEE,0.004250,0.062872,0.073059,0.173569,89C0FFEE145E2F38840AC2A6AC40
2026-04-18T09:53:33.868Z,230,u,A1B2C3,PLAIN,A1B2C3,0.004186,0.056151,0.092423,0.180764,8DA1B2C3DE0A6C89104D63CD1FCE
2026-04-18T09:53:33.969Z,231,u,C0FFEE,PLAIN,C0FFEE,0.004208,0.051473,0.081277,0.171434,88C0FFEED86F093E2B6A9B09E16A
2026-04-18T09:53:34.069Z,232,u,45AB3C,PLAIN,45AB3C,0.004060,0.049911,0.081421,0.171537,8E45AB3C46518F40452429AF57A4
2026-04-18T09:53:34.169Z,233,u,A58B4D,PLAIN,A58B4D,0.004662,0.056132,0.091742,0.183087,8FA58B4DF727C4F8FB1CB8C7C380
2026-04-18T09:53:34.270Z,234,u,C0FFEE,PLAIN,C0FFEE,0.004088,0.091200,0.122590,0.246468,8FC0FFEE95F70969A086E67B80E0
2026-04-18T09:53:34.370Z,235,u,A58B4D,PLAIN,A58B4D,0.004442,0.052886,0.085230,0.187594,88A58B4D9D0AFC120FBB3C86AF36
2026-04-18T09:53:34.471Z,236,u,C0FFEE,PLAIN,C0FFEE,0.004181,0.055105,0.124368,0.211766,89C0FFEECFE4DFEC2A5927CDFD55
2026-04-18T09:53:34.571Z,237,u,A1B2C3,PLAIN,A1B2C3,0.004559,0.055226,0.090232,0.186811,88A1B2C30D1771BC45E47E0E82F4
2026-04-18T09:53:34.671Z,238,u,C0FFEE,PLAIN,C0FFEE,0.003797,0.064050,0.085939,0.180140,8FC0FFEE4BBB0C0C2B6B64F1B6D3
2026-04-18T09:53:34.772Z,239,u,7C1D2E,PLAIN,7C1D2E,0.004382,0.054355,0.084611,0.169617,897C1D2EFB988D7BF100AF80283A
2026-04-18T09:53:34.872Z,240,u,A1B2C3,PLAIN,A1B2C3,0.004167,0.051587,0.087363,0.178672,8BA1B2C371E366AAEEB5CBEC688E
2026-04-18T09:53:34.973Z,241,u,C0FFEE,PLAIN,C0FFEE,0.004099,0.055855,0.089598,0.177591,8CC0FFEE5DFA45200F803A95B941
2026-04-18T09:53:35.073Z,242,u,7C1D2E,PLAIN,7C1D2E,0.004284,0.057475,0.091607,0.190534,897C1D2EB06E030C6BBD6FBDAA61
2026-04-18T09:53:35.174Z,243,u,C0FFEE,PLAIN,C0FFEE,0.004609,0.052976,0.090398,0.176071,8BC0FFEE1DC1884513BD692FE9E9
2026-04-18T09:53:35.274Z,244,u,C0FFEE,PLAIN,C0FFEE,0.004636,0.054574,0.093000,0.182594,89C0FFEE2E1369FA3E5B1856556F
2026-04-18T09:53:35.375Z,245,u,45AB3C,PLAIN,45AB3C,0.004024,0.052145,0.083916,0.168863,8845AB3CFD1C709C42CCD5681E68
2026-04-18T09:53:35.475Z,246,u,A1B2C3,PLAIN,A1B2C3,0.003808,0.053766,0.094522,0.178313,8CA1B2C33E688DF97CA17EC2AD30
2026-04-18T09:53:35.576Z,247,u,A1B2C3,PLAIN,A1B2C3,0.004013,0.082319,0.093596,0.207566,8DA1B2C343D6FC82719D42348E94
2026-04-18T09:53:35.676Z,248,u,45AB3C,PLAIN,45AB3C,0.003779,0.062229,0.085755,0.178919,8A45AB3C47662090FDE6B6189CC2
2026-04-18T09:53:35.777Z,249,u,45AB3C,PLAIN,45AB3C,0.004216,0.057227,0.139216,0.228386,8A45AB3C7F01A4746C9EF53CA6DA
2026-04-18T09:53:35.877Z,250,u,45AB3C,PLAIN,45AB3C,0.004220,0.051916,0.084653,0.167341,8945AB3CBD811C9745432B781A96
2026-04-18T09:53:35.978Z,251,u,A1B2C3,PLAIN,A1B2C3,0.003753,0.053862,0.108979,0.192842,8DA1B2C3C297EB3CCA4824EE84BC
2026-04-18T09:53:36.078Z,252,u,A1B2C3,PLAIN,A1B2C3,0.003817,0.052422,0.093625,0.176249,8AA1B2C368C986374E4F9E7592C7
2026-04-18T09:53:36.179Z,253,u,45AB3C,PLAIN,45AB3C,0.003938,0.050509,0.116804,0.198379,8C45AB3CF52DA91F343790CC4421
2026-04-18T09:53:36.279Z,254,u,45AB3C,PLAIN,45AB3C,0.003928,0.051199,0.084439,0.166681,8845AB3CA724719D7E6F60E4CBCE
2026-04-18T09:53:36.380Z,255,u,7C1D2E,PLAIN,7C1D2E,0.003841,0.050419,0.085324,0.173972,8C7C1D2EC3BD007743B6E2179FA3
2026-04-18T09:53:36.480Z,256,u,45AB3C,PLAIN,45AB3C,0.004301,0.051766,0.083403,0.168727,8845AB3C7E77D803439885ECEC67
2026-04-18T09:53:36.581Z,257,u,A58B4D,PLAIN,A58B4D,0.003887,0.051966,0.084251,0.175389,8CA58B4D377A3A5245EEBD0E9704
2026-04-18T09:53:36.681Z,258,u,C0FFEE,PLAIN,C0FFEE,0.004472,0.054081,0.091775,0.177989,89C0FFEE16840BAE8F8D4433D339
2026-04-18T09:53:36.781Z,259,u,A58B4D,PLAIN,A58B4D,0.003884,0.061487,0.085156,0.175443,8EA58B4D5E45F9FA8AE7458E19CE
2026-04-18T09:53:36.882Z,260,u,A58B4D,PLAIN,A58B4D,0.003976,0.070068,0.085090,0.193312,88A58B4D727EC5F8EDB7D6E9D0FA
2026-04-18T09:53:36.982Z,261,u,45AB3C,PLAIN,45AB3C,0.021781,0.053449,0.083830,0.184431,8D45AB3C543DF755B434A98E3944
2026-04-18T09:53:37.083Z,262,u,A1B2C3,PLAIN,A1B2C3,0.004053,0.051001,0.082857,0.172415,89A1B2C3270B2083380D4C925822
2026-04-18T09:53:37.183Z,263,u,45AB3C,PLAIN,45AB3C,0.004097,0.051839,0.083810,0.173124,8B45AB3C5A12CE4B86A2F8B72C5D
2026-04-18T09:53:37.284Z,264,u,7C1D2E,PLAIN,7C1D2E,0.004058,0.076926,0.096649,0.203119,897C1D2E4CF8B08E72BC39436B03
2026-04-18T09:53:37.384Z,265,u,A58B4D,PLAIN,A58B4D,0.004301,0.056991,0.083530,0.169872,8FA58B4D24B4C923B5B2652888AB
2026-04-18T09:53:37.485Z,266,u,A58B4D,PLAIN,A58B4D,0.004064,0.052517,0.104768,0.186329,8EA58B4D93C8C47B38128C385DF9
2026-04-18T09:53:37.585Z,267,u,A1B2C3,PLAIN,A1B2C3,0.005362,0.062236,0.103445,0.212714,8CA1B2C3B3252AF783CCD02BAC84
2026-04-18T09:53:37.685Z,268,u,A1B2C3,PLAIN,A1B2C3,0.004090,0.052676,0.080074,0.171039,8AA1B2C36C390B6D6C7049BCD4F1
2026-04-18T09:53:37.786Z,269,u,7C1D2E,PLAIN,7C1D2E,0.004408,0.051694,0.081004,0.164733,8D7C1D2EE4C2C21C99C5D0D9B469
2026-04-18T09:53:37.886Z,270,u,A1B2C3,PLAIN,A1B2C3,0.004471,0.054923,0.076235,0.171642,8AA1B2C325994410F32FD223F252
2026-04-18T09:53:37.987Z,271,u,A1B2C3,PLAIN,A1B2C3,0.004105,0.053499,0.081927,0.164535,8CA1B2C32BFFAFF98D3C293CC320
2026-04-18T09:53:38.087Z,272,u,45AB3C,PLAIN,45AB3C,0.004124,0.051924,0.084563,0.174816,8F45AB3C62E424A8E216D2B18F6E
2026-04-18T09:53:38.187Z,273,u,C0FFEE,PLAIN,C0FFEE,0.004318,0.050540,0.085518,0.174836,89C0FFEECBCB8046B6B12334A46E
2026-04-18T09:53:38.288Z,274,u,7C1D2E,PLAIN,7C1D2E,0.004200,0.052627,0.095709,0.188266,8F7C1D2E504846F0DA36F7AD081C
2026-04-18T09:53:38.388Z,275,u,45AB3C,PLAIN,45AB3C,0.004237,0.055983,0.088288,0.174840,8B45AB3C21972645E6066AD063FE
2026-04-18T09:53:38.488Z,276,u,A1B2C3,PLAIN,A1B2C3,0.004423,0.051282,0.085467,0.167034,8DA1B2C3B5A0B76B0FF2CAA9F758
2026-04-18T09:53:38.589Z,277,u,A58B4D,PLAIN,A58B4D,0.004339,0.051649,0.084565,0.174420,8EA58B4DC3DDD5FF94812CDA15E6
2026-04-18T09:53:38.689Z,278,u,A1B2C3,PLAIN,A1B2C3,0.004667,0.055327,0.091903,0.187768,88A1B2C3AFA91AF343D00C325DB1
2026-04-18T09:53:38.790Z,279,u,A1B2C3,PLAIN,A1B2C3,0.017093,0.053389,0.085161,0.182413,8AA1B2C39F1F3296E7466BB9B312
2026-04-18T09:53:38.890Z,280,u,A1B2C3,PLAIN,A1B2C3,0.004757,0.064509,0.104221,0.203109,8FA1B2C32778EAD5992AF0244350
2026-04-18T09:53:38.991Z,281,u,45AB3C,PLAIN,45AB3C,0.004331,0.075834,0.087561,0.201717,8D45AB3C23A1BBCAF2709A793FFE
2026-04-18T09:53:39.091Z,282,u,A1B2C3,PLAIN,A1B2C3,0.004100,0.052712,0.085668,0.178098,8DA1B2C3C9FC740CA65393AB7913
2026-04-18T09:53:39.191Z,283,u,A58B4D,PLAIN,A58B4D,0.004242,0.050187,0.086344,0.175132,88A58B4D2B4DD94E71B5A19E05AC
2026-04-18T09:53:39.292Z,284,u,7C1D2E,PLAIN,7C1D2E,0.004261,0.056980,0.101838,0.190179,8B7C1D2EFB8FDFFB2BA98FDC115B
2026-04-18T09:53:39.392Z,285,u,A58B4D,PLAIN,A58B4D,0.004313,0.051548,0.085266,0.175168,88A58B4D610C039127DA0EB56896
2026-04-18T09:53:39.493Z,286,u,C0FFEE,PLAIN,C0FFEE,0.004882,0.091159,0.101597,0.228448,8FC0FFEED78169CACC44B43A5A37
2026-04-18T09:53:39.593Z,287,u,A58B4D,PLAIN,A58B4D,0.003853,0.051521,0.087123,0.169928,8FA58B4D0F7CB39B9EB9AC999671
2026-04-18T09:53:39.694Z,288,u,7C1D2E,PLAIN,7C1D2E,0.004701,0.084647,0.102195,0.245170,8B7C1D2E892F033ABC5C41A59AEB
2026-04-18T09:53:39.794Z,289,u,C0FFEE,PLAIN,C0FFEE,0.003940,0.062036,0.086329,0.178197,8DC0FFEE15242B4E4600F816BD6C
2026-04-18T09:53:39.895Z,290,u,C0FFEE,PLAIN,C0FFEE,0.004822,0.087588,0.084570,0.207401,8CC0FFEE3CEEF0B89F3FDBAD91D6
2026-04-18T09:53:39.995Z,291,u,45AB3C,PLAIN,45AB3C,0.004154,0.052787,0.095210,0.177743,8E45AB3C0C04F78AC202819B0547
2026-04-18T09:53:40.096Z,292,u,A58B4D,PLAIN,A58B4D,0.004331,0.056818,0.121137,0.217794,88A58B4DE747660F396971D3323F
2026-04-18T09:53:40.196Z,293,u,45AB3C,PLAIN,45AB3C,0.004388,0.052303,0.088579,0.180512,8945AB3CA8D733F52030F73BBBF8
2026-04-18T09:53:40.297Z,294,u,C0FFEE,PLAIN,C0FFEE,0.004212,0.061442,0.113815,0.205357,8AC0FFEE1DA7A12679FDE96581FD
2026-04-18T09:53:40.397Z,295,u,A58B4D,PLAIN,A58B4D,0.003978,0.052766,0.088502,0.170572,8EA58B4D4F99E44BF45470DF8941
2026-04-18T09:53:40.497Z,296,u,C0FFEE,PLAIN,C0FFEE,0.003910,0.055346,0.088782,0.174425,8AC0FFEEA552150DF182B2506844
2026-04-18T09:53:40.598Z,297,u,A1B2C3,PLAIN,A1B2C3,0.004781,0.056854,0.092744,0.182898,8AA1B2C3BE9E0C75EC16CA8ED958
2026-04-18T09:53:40.698Z,298,u,A58B4D,PLAIN,A58B4D,0.004468,0.065147,0.091841,0.190624,88A58B4D1305C892649AEC1A39FC
2026-04-18T09:53:40.799Z,299,u,A1B2C3,PLAIN,A1B2C3,0.003859,0.052566,0.095424,0.178172,8DA1B2C3CA9938AA62651ED4781A
2026-04-18T09:53:40.899Z,300,u,C0FFEE,PLAIN,C0FFEE,0.004412,0.065953,0.091336,0.190364,8CC0FFEE70501EF2C18FCBDFE79E
2026-04-18T09:53:41.000Z,301,u,45AB3C,PLAIN,45AB3C,0.004652,0.055444,0.090738,0.177586,8945AB3C28A26E2388B28E64BF0F
2026-04-18T09:53:41.100Z,302,u,7C1D2E,PLAIN,7C1D2E,0.004148,0.052375,0.095738,0.179024,887C1D2E5F585FBE9D4DAC5E4739
2026-04-18T09:53:41.201Z,303,u,A58B4D,PLAIN,A58B4D,0.006235,0.057664,0.097083,0.191052,89A58B4D416841C61832EC10C9F8
2026-04-18T09:53:41.301Z,304,u,45AB3C,PLAIN,45AB3C,0.004414,0.053952,0.100721,0.186766,8C45AB3C912777BF430598291141
2026-04-18T09:53:41.402Z,305,u,A1B2C3,PLAIN,A1B2C3,0.002184,0.041819,0.054599,0.114354,8EA1B2C37AF3E7D4C2839D4EAEE2
2026-04-18T09:53:41.502Z,306,u,7C1D2E,PLAIN,7C1D2E,0.004349,0.054978,0.091929,0.177997,8C7C1D2ED0FA4F960024E3E06262
2026-04-18T09:53:41.603Z,307,u,C0FFEE,PLAIN,C0FFEE,0.004279,0.056439,0.111447,0.208459,89C0FFEE138776BE97674A5DEEA8
2026-04-18T09:53:41.703Z,308,u,C0FFEE,PLAIN,C0FFEE,0.003813,0.078815,0.091108,0.198939,8CC0FFEED422F1D1DC3F60FA90B5
2026-04-18T09:53:41.803Z,309,u,A1B2C3,PLAIN,A1B2C3,0.004011,0.051463,0.076694,0.158742,88A1B2C3D9CAA30C56569F65529E
2026-04-18T09:53:41.904Z,310,u,C0FFEE,PLAIN,C0FFEE,0.004585,0.071623,0.086162,0.203482,8FC0FFEE71E936CB1E4216097EAF
2026-04-18T09:53:42.004Z,311,u,A58B4D,PLAIN,A58B4D,0.005319,0.102544,0.099059,0.239021,8FA58B4D342C5A4FC0298CB2ECF2
2026-04-18T09:53:42.105Z,312,u,45AB3C,PLAIN,45AB3C,0.004117,0.050797,0.107341,0.198017,8C45AB3CDD03A1ABB1523E180D78
2026-04-18T09:53:42.205Z,313,u,A58B4D,PLAIN,A58B4D,0.004333,0.055452,0.097538,0.184974,8EA58B4D68FEC99313A7C9F9413F
2026-04-18T09:53:42.306Z,314,u,C0FFEE,PLAIN,C0FFEE,0.004656,0.058596,0.092974,0.183300,8AC0FFEE37EF3BEB3B88D03AAA21
2026-04-18T09:53:42.406Z,315,u,45AB3C,PLAIN,45AB3C,0.004055,0.061584,0.078322,0.169510,8B45AB3C22458E4462A25FC61C77
2026-04-18T09:53:42.506Z,316,u,C0FFEE,PLAIN,C0FFEE,0.004434,0.050802,0.085312,0.174931,8EC0FFEE3BCF208A58D61768EBCA
2026-04-18T09:53:42.607Z,317,u,45AB3C,PLAIN,45AB3C,0.004824,0.097791,0.085503,0.223618,8945AB3C7CC1637F42F33FDD7EB4
2026-04-18T09:53:42.707Z,318,u,A58B4D,PLAIN,A58B4D,0.004583,0.056050,0.119690,0.206825,89A58B4D88B4943D0C54773CFD92
2026-04-18T09:53:42.808Z,319,u,A58B4D,PLAIN,A58B4D,0.004435,0.056639,0.129548,0.218245,8BA58B4DEB24AF90323AED8EA346
2026-04-18T09:53:42.908Z,320,u,A1B2C3,PLAIN,A1B2C3,0.004232,0.052012,0.085152,0.175760,88A1B2C3DF24DC21DA7CDE708915
2026-04-18T09:53:43.009Z,321,u,7C1D2E,PLAIN,7C1D2E,0.004798,0.065044,0.092627,0.191524,8A7C1D2EC445171524B7E0048458
2026-04-18T09:53:43.109Z,322,u,A1B2C3,PLAIN,A1B2C3,0.013308,0.054334,0.088897,0.182923,8BA1B2C31152A6B101DC207957C8
2026-04-18T09:53:43.209Z,323,u,C0FFEE,PLAIN,C0FFEE,0.004504,0.054594,0.092842,0.179012,8BC0FFEEEB33000439490EAA67C9
2026-04-18T09:53:43.310Z,324,u,C0FFEE,PLAIN,C0FFEE,0.004223,0.055218,0.092073,0.179478,8EC0FFEE8CF291799FDE1B5DE96F
2026-04-18T09:53:43.410Z,325,u,C0FFEE,PLAIN,C0FFEE,0.022809,0.057052,0.094712,0.210468,8CC0FFEE308BF2A9E82FE0C364DF
2026-04-18T09:53:43.511Z,326,u,45AB3C,PLAIN,45AB3C,0.003970,0.051954,0.086781,0.168208,8945AB3C6AE93D5E288A50ED3B90
2026-04-18T09:53:43.612Z,327,u,7C1D2E,PLAIN,7C1D2E,0.004517,0.057990,0.096447,0.195181,8A7C1D2EA81D4AC06F31BD2707AF
2026-04-18T09:53:43.712Z,328,u,7C1D2E,PLAIN,7C1D2E,0.004690,0.057366,0.093358,0.183894,8A7C1D2E8C4526012072DB8F2E22
2026-04-18T09:53:43.813Z,329,u,A58B4D,PLAIN,A58B4D,0.013263,0.055732,0.127688,0.224349,8EA58B4D780C1D81F500521EC93E
2026-04-18T09:53:43.913Z,330,u,A58B4D,PLAIN,A58B4D,0.003948,0.051735,0.083544,0.174159,88A58B4DC9A8814A9B862CAE16BF
2026-04-18T09:53:44.013Z,331,u,C0FFEE,PLAIN,C0FFEE,0.004633,0.056310,0.094476,0.184558,8CC0FFEE7A91C84F6CA7B350F5A2
2026-04-18T09:53:44.114Z,332,u,7C1D2E,PLAIN,7C1D2E,0.004740,0.056539,0.093669,0.190961,8D7C1D2E9D50900165827A3D7864
2026-04-18T09:53:44.214Z,333,u,45AB3C,PLAIN,45AB3C,0.004285,0.056984,0.092760,0.191900,8B45AB3C818055DBD460C4283F7D
2026-04-18T09:53:44.315Z,334,u,A58B4D,PLAIN,A58B4D,0.004806,0.056939,0.092301,0.182465,89A58B4D8F04628B839D366BD044
2026-04-18T09:53:44.415Z,335,u,A1B2C3,PLAIN,A1B2C3,0.004429,0.056714,0.095763,0.186569,8EA1B2C3F99158D73018E697B34D
